Order Date,Ship Mode,Customer Name,Segment,City,Product Name,Sales
2022-11-26,Second Class,Michael Nguyen,Consumer,New York City,Plantronics Calisto P620-M USB Wireless Speakerphone System,979.95
2022-11-26,First Class,Guy Thornton,Consumer,Rockford,GBC Premium Transparent Covers with Diagonal Lined Pattern,33.57
2022-11-26,Standard Class,Adam Hart,Corporate,Atlanta,Newell 347,12.84
2022-11-27,Standard Class,Justin Ritter,Corporate,Columbus,GBC DocuBind P100 Manual Binding Machine,497.94
2022-11-27,Standard Class,Justin Ritter,Corporate,Columbus,Xerox 1909,158.28
2022-11-27,Standard Class,Lindsay Williams,Corporate,San Francisco,Tops White Computer Printout Paper,244.55
2022-11-27,Standard Class,Bill Donatelli,Consumer,Los Angeles,Premium Transparent Presentation Covers by GBC,117.49
2022-11-27,Standard Class,Lindsay Williams,Corporate,San Francisco,Enermax Briskie RF Wireless Keyboard and Mouse Combo,166.16
2022-11-27,Second Class,Resi Pölking,Consumer,New York City,American Pencil,6.99
2022-11-27,Standard Class,Bill Donatelli,Consumer,Los Angeles,Eldon 200 Class Desk Accessories,18.84
2022-11-27,Standard Class,Doug Bickford,Consumer,Asheville,Belkin 5 Outlet SurgeMaster Power Centers,43.58
2022-11-27,Standard Class,Doug Bickford,Consumer,Asheville,Pencil and Crayon Sharpener,8.76
2022-11-27,First Class,Brian Moss,Corporate,Milwaukee,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",46.94
2022-11-27,First Class,Brian Moss,Corporate,Milwaukee,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,143.73
2022-11-27,Second Class,Resi Pölking,Consumer,New York City,"Avery Flip-Chart Easel Binder, Black",107.42
2022-11-27,Standard Class,Doug O'Connell,Consumer,Los Angeles,Griffin GC17055 Auxiliary Audio Cable,57.57
2022-11-28,Standard Class,Lindsay Shagiari,Home Office,Baltimore,BIC Brite Liner Grip Highlighters,1.64
2022-11-28,Standard Class,Ross Baird,Home Office,Philadelphia,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",516.49
2022-11-28,Standard Class,Lindsay Shagiari,Home Office,Baltimore,"Eldon Image Series Desk Accessories, Burgundy",20.9
2022-11-28,First Class,Rick Hansen,Consumer,Denver,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",88.77
2022-11-28,Standard Class,Ross Baird,Home Office,Philadelphia,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1007.23
2022-11-28,Standard Class,Ross Baird,Home Office,Philadelphia,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",2065.32
2022-11-28,Standard Class,Deirdre Greer,Corporate,New York City,Google Nexus 5,1979.89
2022-11-28,Standard Class,Ross Baird,Home Office,Philadelphia,Xerox 210,15.55
2022-11-28,Standard Class,Deirdre Greer,Corporate,New York City,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",79.96
2022-11-28,Standard Class,Ross Baird,Home Office,Philadelphia,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),25.34
2022-11-28,Standard Class,Lindsay Shagiari,Home Office,Baltimore,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1049.2
2022-11-28,Standard Class,Emily Phan,Consumer,San Diego,Round Specialty Laser Printer Labels,62.65
2022-11-29,Standard Class,Ted Trevino,Consumer,Chattanooga,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",390.37
2022-11-29,Standard Class,Ted Trevino,Consumer,Chattanooga,"Executive Impressions 13"" Chairman Wall Clock",101.52
2022-11-30,Second Class,Parhena Norris,Home Office,Miami,OtterBox Defender Series Case - Samsung Galaxy S4,71.98
2022-11-30,Second Class,Harold Pawlan,Home Office,New York City,SAFCO Arco Folding Chair,1242.9
2022-11-30,Standard Class,Victor Preis,Home Office,New York City,"Iris 3-Drawer Stacking Bin, Black",83.56
2022-11-30,Standard Class,Victor Preis,Home Office,New York City,Panasonic Business Telephones KX-T7736,546.06
2022-11-30,Standard Class,Victor Preis,Home Office,New York City,Fellowes Officeware Wire Shelving,269.49
2022-11-30,Same Day,Max Ludwig,Home Office,Toledo,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,663.94
2022-11-30,Standard Class,Scott Williamson,Consumer,Jackson,Home/Office Personal File Carts,173.8
2022-11-30,Second Class,Harold Pawlan,Home Office,New York City,Lock-Up Easel 'Spel-Binder',68.47
2022-11-30,Standard Class,Stuart Calhoun,Consumer,Edinburg,Binder Clips by OIC,2.37
2022-11-30,Second Class,Bart Pistole,Corporate,El Paso,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.98
2022-11-30,First Class,Trudy Brown,Consumer,Philadelphia,Global Commerce Series Low-Back Swivel/Tilt Chairs,1079.32
2022-11-30,Standard Class,Max Engle,Consumer,Newark,"BOSTON Ranger #55 Pencil Sharpener, Black",155.94
2022-11-30,First Class,Maria Zettner,Home Office,San Francisco,Contemporary Borderless Frame,25.83
2022-11-30,Standard Class,Shahid Collister,Consumer,Burlington,Bush Advantage Collection Racetrack Conference Table,1781.68
2022-11-30,Standard Class,Shahid Collister,Consumer,Burlington,Logitech Wireless Gaming Headset G930,383.98
2022-12-01,Standard Class,Dianna Vittorini,Consumer,Denver,AT&T SB67148 SynJ,105.58
2022-12-01,Standard Class,Sean O'Donnell,Consumer,Seattle,Xerox 1947,41.86
2022-12-01,Standard Class,Sean O'Donnell,Consumer,Seattle,"Hon Metal Bookcases, Putty",141.96
2022-12-01,Standard Class,Joseph Holt,Consumer,Saginaw,"Tennsco Lockers, Gray",83.92
2022-12-01,Standard Class,Maribeth Yedwab,Corporate,San Antonio,Xerox 201,10.37
2022-12-01,First Class,Matthew Grinstein,Home Office,Marion,Magna Visual Magnetic Picture Hangers,7.71
2022-12-01,Standard Class,Dianna Vittorini,Consumer,Denver,Jabra BIZ 2300 Duo QD Duo Corded Headset,406.37
2022-12-01,Standard Class,Dianna Vittorini,Consumer,Denver,Recycled Pressboard Report Cover with Reinforced Top Hinge,6.78
2022-12-01,Standard Class,Dianna Vittorini,Consumer,Denver,Fellowes Basic Home/Office Series Surge Protectors,31.15
2022-12-01,Standard Class,Alan Dominguez,Home Office,Fairfield,Global Comet Stacking Armless Chair,897.15
2022-12-01,Standard Class,Alan Dominguez,Home Office,Fairfield,Xerox 214,19.44
2022-12-01,Standard Class,Joseph Holt,Consumer,Saginaw,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99
2022-12-01,First Class,Ralph Arnett,Consumer,Philadelphia,Personal File Boxes with Fold-Down Carry Handle,37.39
2022-12-01,First Class,Ralph Arnett,Consumer,Philadelphia,"Ultra Door Kickplate, 8""H x 34""W",79.12
2022-12-01,Standard Class,Dianna Vittorini,Consumer,Denver,GE 30524EE4,470.38
2022-12-01,Standard Class,Joseph Holt,Consumer,Saginaw,"Advantus Push Pins, Aluminum Head",52.29
2022-12-01,Standard Class,Joseph Holt,Consumer,Saginaw,"Avery Durable Slant Ring Binders, No Labels",15.92
2022-12-01,Standard Class,Sally Hughsby,Corporate,Seattle,Ibico Presentation Index for Binding Systems,15.92
2022-12-01,Standard Class,Joseph Holt,Consumer,Saginaw,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98
2022-12-01,Standard Class,Sarah Jordon,Consumer,Grand Prairie,Cisco SPA112 2 Port Phone Adapter,219.8
2022-12-01,Second Class,Craig Carreira,Consumer,New York City,Safco Industrial Shelving,221.55
2022-12-01,Standard Class,Erica Hernandez,Home Office,Philadelphia,Quality Park Security Envelopes,104.68
2022-12-01,Standard Class,Sally Hughsby,Corporate,Seattle,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",541.24
2022-12-01,Standard Class,Clay Cheatham,Consumer,Los Angeles,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",10.13
2022-12-01,Standard Class,Sean Christensen,Consumer,Philadelphia,Avery 483,15.94
2022-12-01,Standard Class,Max Ludwig,Home Office,Stockton,"Tenex ""The Solids"" Textured Chair Mats",629.64
2022-12-01,Second Class,Craig Carreira,Consumer,New York City,Acco 3-Hole Punch,17.52
2022-12-01,Standard Class,Sally Hughsby,Corporate,Seattle,Eldon Wave Desk Accessories,70.68
2022-12-01,Standard Class,Sean Christensen,Consumer,Philadelphia,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",8.0
2022-12-01,Standard Class,Sean Christensen,Consumer,Philadelphia,Global Commerce Series High-Back Swivel/Tilt Chairs,398.97
2022-12-01,Second Class,Craig Carreira,Consumer,New York City,Sabrent 4-Port USB 2.0 Hub,20.37
2022-12-01,Standard Class,Erica Hernandez,Home Office,Philadelphia,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",62.96
2022-12-01,Standard Class,Clay Cheatham,Consumer,Los Angeles,Xerox 1905,45.36
2022-12-01,Standard Class,Sarah Jordon,Consumer,Grand Prairie,DMI Arturo Collection Mission-style Design Wood Chair,317.06
2022-12-02,Standard Class,Daniel Byrd,Home Office,Tampa,"Premier Elliptical Ring Binder, Black",45.66
2022-12-02,Standard Class,Brenda Bowman,Corporate,Oakland,Panasonic KP-380BK Classic Electric Pencil Sharpener,179.9
2022-12-02,First Class,Kunst Miller,Consumer,Lowell,Staple remover,4.36
2022-12-02,First Class,Kunst Miller,Consumer,Lowell,GE 30524EE4,979.95
2022-12-02,Standard Class,Brenda Bowman,Corporate,Oakland,Anker Astro 15000mAh USB Portable Charger,39.99
2022-12-02,Standard Class,Bill Stewart,Corporate,Denver,Letter Size Cart,114.29
2022-12-02,Standard Class,Bill Stewart,Corporate,Denver,Aluminum Screw Posts,36.62
2022-12-02,First Class,Victoria Wilson,Corporate,San Francisco,"Fellowes Mobile File Cart, Black",559.62
2022-12-02,First Class,Victoria Wilson,Corporate,San Francisco,Xerox 1940,109.92
2022-12-02,Standard Class,Michael Kennedy,Corporate,Miami,Bulldog Vacuum Base Pencil Sharpener,47.96
2022-12-02,Standard Class,Bill Stewart,Corporate,Denver,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,49.62
2022-12-02,Standard Class,Bill Stewart,Corporate,Denver,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",508.7
2022-12-02,First Class,Victoria Wilson,Corporate,San Francisco,Xerox 1962,8.56
2022-12-02,First Class,Kunst Miller,Consumer,Lowell,Belkin 8 Outlet Surge Protector,286.86
2022-12-02,Standard Class,Bill Stewart,Corporate,Denver,Macally Suction Cup Mount,57.36
2022-12-02,Standard Class,Brenda Bowman,Corporate,Oakland,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1159.06
2022-12-02,Standard Class,Roy Phan,Corporate,Houston,Manco Dry-Lighter Erasable Highlighter,12.16
2022-12-02,Second Class,Joy Smith,Consumer,Houston,3.6 Cubic Foot Counter Height Office Refrigerator,294.62
2022-12-02,Same Day,Alice McCarthy,Corporate,Los Angeles,3-ring staple pack,9.02
2022-12-02,Standard Class,Erin Smith,Corporate,Lakewood,Rogers Handheld Barrel Pencil Sharpener,19.73
2022-12-02,Same Day,Alice McCarthy,Corporate,Los Angeles,Satellite Sectional Post Binders,69.46
2022-12-02,Same Day,Alice McCarthy,Corporate,Los Angeles,"Wirebound Message Book, 4 per Page",10.86
2022-12-02,Standard Class,Giulietta Weimer,Consumer,Philadelphia,GBC DocuBind 300 Electric Binding Machine,631.18
2022-12-02,Standard Class,Erin Smith,Corporate,Lakewood,AT&T CL2909,151.19
2022-12-02,Standard Class,Juliana Krohn,Consumer,Omaha,ClearOne CHATAttach 160 - speaker phone,2479.96
2022-12-02,Second Class,Joy Smith,Consumer,Houston,Advantus Panel Wall Acrylic Frame,8.75
2022-12-02,Same Day,Alice McCarthy,Corporate,Los Angeles,Fellowes Advanced Computer Series Surge Protectors,79.47
2022-12-02,Standard Class,Bill Stewart,Corporate,Denver,Hon GuestStacker Chair,906.68
2022-12-02,Same Day,Alice McCarthy,Corporate,Los Angeles,Prang Dustless Chalk Sticks,10.08
2022-12-02,First Class,Max Engle,Consumer,Salem,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,701.96
2022-12-02,Same Day,Susan Vittorini,Consumer,Peoria,Vinyl Sectional Post Binders,67.86
2022-12-02,Standard Class,Bill Stewart,Corporate,Denver,Hon 4-Shelf Metal Bookcases,242.35
2022-12-02,First Class,Adam Shillingsburg,Consumer,Charlottesville,Newell 309,34.65
2022-12-02,Standard Class,Barry Gonzalez,Consumer,Greensboro,Sanford 52201 APSCO Electric Pencil Sharpener,32.78
2022-12-03,Second Class,Lena Cacioppo,Consumer,Thornton,Newell 344,13.34
2022-12-03,Standard Class,Chuck Sachs,Consumer,New York City,Avery 520,3.15
2022-12-03,Second Class,Lena Cacioppo,Consumer,Thornton,"Eldon Image Series Desk Accessories, Burgundy",16.72
2022-12-03,Second Class,Corinna Mitchell,Home Office,Seattle,"Bevis Oval Conference Table, Walnut",521.96
2022-12-03,Standard Class,Mark Van Huff,Consumer,Houston,Tensor Brushed Steel Torchiere Floor Lamp,13.59
2022-12-03,Standard Class,Chuck Sachs,Consumer,New York City,AT&T 1080 Corded phone,136.99
2022-12-03,Second Class,Lena Cacioppo,Consumer,Thornton,Staple-based wall hangings,23.38
2022-12-03,Standard Class,Chuck Sachs,Consumer,New York City,SpineVue Locking Slant-D Ring Binders by Cardinal,14.62
2022-12-03,Same Day,Toby Carlisle,Consumer,San Diego,Xerox 1888,166.44
2022-12-03,First Class,Clay Cheatham,Consumer,Plano,Xerox 1998,10.37
2022-12-03,Standard Class,Matt Collins,Consumer,Fayetteville,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,45.22
2022-12-03,Standard Class,Matt Collins,Consumer,Fayetteville,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",28.78
2022-12-03,Standard Class,Matt Collins,Consumer,Fayetteville,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",24.45
2022-12-03,Second Class,Lena Cacioppo,Consumer,Thornton,"Elite 5"" Scissors",47.32
2022-12-03,Second Class,Lena Cacioppo,Consumer,Thornton,Memorex Micro Travel Drive 16 GB,76.75
2022-12-03,Second Class,Lena Cacioppo,Consumer,Thornton,Memorex Micro Travel Drive 16 GB,102.34
2022-12-03,Second Class,Lena Cacioppo,Consumer,Thornton,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",10.32
2022-12-03,Second Class,Natalie DeCherney,Consumer,Jacksonville,Kensington Orbit Wireless Mobile Trackball for PC and Mac,47.99
2022-12-03,Standard Class,Chuck Sachs,Consumer,New York City,GBC Premium Transparent Covers with Diagonal Lined Pattern,83.92
2022-12-03,Second Class,Lena Cacioppo,Consumer,Thornton,DAX Two-Tone Silver Metal Document Frame,16.19
2022-12-04,Standard Class,Theone Pippenger,Consumer,Rochester,First Data TMFD35 PIN Pad,142.8
2022-12-04,Standard Class,Theone Pippenger,Consumer,Rochester,Newell 310,8.8
2022-12-04,Standard Class,Michael Stewart,Corporate,Philadelphia,Hand-Finished Solid Wood Document Frame,54.77
2022-12-04,Standard Class,Michael Stewart,Corporate,Philadelphia,DIXON Ticonderoga Erasable Checking Pencils,13.39
2022-12-04,Standard Class,Lena Radford,Consumer,Nashville,Okidata C610n Printer,649.0
2022-12-04,Standard Class,Doug O'Connell,Consumer,Paterson,"Global Value Steno Chair, Gray",182.22
2022-12-04,Standard Class,Charles McCrossin,Consumer,Philadelphia,Storex Dura Pro Binders,5.35
2022-12-04,Second Class,Larry Tron,Consumer,Fairfield,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",74.35
2022-12-04,First Class,Chris Selesnick,Corporate,Los Angeles,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76
2022-12-04,Standard Class,Doug O'Connell,Consumer,Paterson,Global Low Back Tilter Chair,302.94
2022-12-04,Standard Class,Theone Pippenger,Consumer,Rochester,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,399.95
2022-12-04,Standard Class,Michael Stewart,Corporate,Philadelphia,Logitech G13 Programmable Gameboard with LCD Display,255.97
2022-12-04,First Class,Katrina Edelman,Corporate,Philadelphia,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,11.35
2022-12-04,Standard Class,Michael Stewart,Corporate,Philadelphia,Global Chrome Stack Chair,239.96
2022-12-04,Standard Class,Michael Stewart,Corporate,Philadelphia,Xerox 1956,23.92
2022-12-04,Standard Class,Christy Brittain,Consumer,Chicago,Advantus Rolling Drawer Organizers,61.57
2022-12-04,Standard Class,Doug O'Connell,Consumer,Paterson,"Tensor ""Hersey Kiss"" Styled Floor Lamp",12.99
2022-12-04,Same Day,Darrin Van Huff,Corporate,Philadelphia,"Safco Chair Connectors, 6/Carton",188.55
2022-12-05,First Class,Rob Beeghly,Consumer,Columbus,Kensington 6 Outlet Guardian Standard Surge Protector,61.44
2022-12-05,First Class,Rob Beeghly,Consumer,Columbus,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,99.39
2022-12-05,Standard Class,Quincy Jones,Corporate,Burlington,Logitech ClearChat Comfort/USB Headset H390,205.03
2022-12-05,Standard Class,Alan Barnes,Consumer,Bellevue,GBC Wire Binding Combs,24.82
2022-12-05,First Class,Rob Beeghly,Consumer,Columbus,"Southworth 100% Résumé Paper, 24lb.",38.9
2022-12-05,Standard Class,Alan Barnes,Consumer,Bellevue,Zipper Ring Binder Pockets,14.98
2022-12-05,First Class,Patrick Bzostek,Home Office,Seattle,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,31.18
2022-12-05,Standard Class,Suzanne McNair,Corporate,New York City,"Seth Thomas 14"" Putty-Colored Wall Clock",58.68
2022-12-05,Standard Class,Suzanne McNair,Corporate,New York City,Eureka The Boss Cordless Rechargeable Stick Vac,254.9
2022-12-05,Standard Class,Suzanne McNair,Corporate,New York City,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",20.94
2022-12-05,Second Class,Bart Folk,Consumer,New York City,Avery 52,11.07
2022-12-05,Second Class,Naresj Patel,Consumer,San Diego,Xerox 1960,92.94
2022-12-05,First Class,Carlos Soltero,Consumer,New York City,Magnifier Swing Arm Lamp,41.96
2022-12-05,First Class,Patrick Bzostek,Home Office,Seattle,Eldon Radial Chair Mat for Low to Medium Pile Carpets,199.9
2022-12-05,First Class,Patrick Bzostek,Home Office,Seattle,GBC Premium Transparent Covers with Diagonal Lined Pattern,83.92
2022-12-05,First Class,Patrick Bzostek,Home Office,Seattle,Fellowes Black Plastic Comb Bindings,9.3
2022-12-05,First Class,Patrick Bzostek,Home Office,Seattle,GBC VeloBinder Manual Binding System,172.75
2022-12-05,First Class,Carlos Soltero,Consumer,New York City,Self-Adhesive Removable Labels,9.45
2022-12-05,Second Class,Bart Folk,Consumer,New York City,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",21.6
2022-12-06,Second Class,Brad Norvell,Corporate,Brentwood,Staple magnet,10.68
2022-12-07,Standard Class,Debra Catini,Consumer,Richmond,DAX Wood Document Frame.,82.38
2022-12-07,Standard Class,David Smith,Corporate,San Antonio,Binder Clips by OIC,3.55
2022-12-07,Standard Class,Brosina Hoffman,Consumer,Hattiesburg,Memorex Micro Travel Drive 8 GB,52.0
2022-12-07,Standard Class,David Smith,Corporate,San Antonio,Xerox 1995,15.55
2022-12-07,First Class,Frank Preis,Consumer,Los Angeles,Cisco SPA301,374.38
2022-12-07,Standard Class,Brosina Hoffman,Consumer,Hattiesburg,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",320.64
2022-12-07,First Class,Shahid Hopkins,Consumer,Toledo,Logitech G602 Wireless Gaming Mouse,127.98
2022-12-07,Standard Class,Henry Goldwyn,Corporate,Chicago,Ibico EPK-21 Electric Binding System,1889.99
